playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
ordonma01,2017,BBWAA,442.0,332.0,3.0,N,Player,
renteed01,2017,BBWAA,442.0,332.0,2.0,N,Player,
varitja01,2017,BBWAA,442.0,332.0,2.0,N,Player,
wakefti01,2017,BBWAA,442.0,332.0,1.0,N,Player,
blakeca01,2017,BBWAA,442.0,332.0,0.0,N,Player,
burrepa01,2017,BBWAA,442.0,332.0,0.0,N,Player,
cabreor01,2017,BBWAA,442.0,332.0,0.0,N,Player,
camermi01,2017,BBWAA,442.0,332.0,0.0,N,Player,
drewjd01,2017,BBWAA,442.0,332.0,0.0,N,Player,
guillca01,2017,BBWAA,442.0,332.0,0.0,N,Player,
leede02,2017,BBWAA,442.0,332.0,0.0,N,Player,
morame01,2017,BBWAA,442.0,332.0,0.0,N,Player,
rhodear01,2017,BBWAA,442.0,332.0,0.0,N,Player,
sanchfr01,2017,BBWAA,442.0,332.0,0.0,N,Player,
stairma01,2017,BBWAA,442.0,332.0,0.0,N,Player,
seligbu99,2017,Veterans,,,,Y,Pioneer/Executive,
schurjo99,2017,Veterans,,,,Y,Pioneer/Executive,
jonesch06,2018,BBWAA,422.0,317.0,410.0,Y,Player,
guerrvl01,2018,BBWAA,422.0,317.0,392.0,Y,Player,
thomeji01,2018,BBWAA,422.0,317.0,379.0,Y,Player,
hoffmtr01,2018,BBWAA,422.0,317.0,337.0,Y,Player,
martied01,2018,BBWAA,422.0,317.0,297.0,N,Player,
mussimi01,2018,BBWAA,422.0,317.0,268.0,N,Player,
clemero02,2018,BBWAA,422.0,317.0,242.0,N,Player,
bondsba01,2018,BBWAA,422.0,317.0,238.0,N,Player,
schilcu01,2018,BBWAA,422.0,317.0,216.0,N,Player,
vizquom01,2018,BBWAA,422.0,317.0,156.0,N,Player,
walkela01,2018,BBWAA,422.0,317.0,144.0,N,Player,
mcgrifr01,2018,BBWAA,422.0,317.0,98.0,N,Player,
ramirma02,2018,BBWAA,422.0,317.0,93.0,N,Player,
kentje01,2018,BBWAA,422.0,317.0,61.0,N,Player,
sheffga01,2018,BBWAA,422.0,317.0,47.0,N,Player,
wagnebi02,2018,BBWAA,422.0,317.0,47.0,N,Player,
rolensc01,2018,BBWAA,422.0,317.0,43.0,N,Player,
sosasa01,2018,BBWAA,422.0,317.0,33.0,N,Player,
jonesan01,2018,BBWAA,422.0,317.0,31.0,N,Player,
moyerja01,2018,BBWAA,422.0,317.0,10.0,N,Player,
santajo01,2018,BBWAA,422.0,317.0,10.0,N,Player,
damonjo01,2018,BBWAA,422.0,317.0,8.0,N,Player,
matsuhi01,2018,BBWAA,422.0,317.0,4.0,N,Player,
carpech01,2018,BBWAA,422.0,317.0,2.0,N,Player,
woodke02,2018,BBWAA,422.0,317.0,2.0,N,Player,
hernali01,2018,BBWAA,422.0,317.0,1.0,N,Player,
leeca01,2018,BBWAA,422.0,317.0,1.0,N,Player,
hudsoor01,2018,BBWAA,422.0,317.0,0.0,N,Player,
huffau01,2018,BBWAA,422.0,317.0,0.0,N,Player,
isrinja01,2018,BBWAA,422.0,317.0,0.0,N,Player,
lidgebr01,2018,BBWAA,422.0,317.0,0.0,N,Player,
millwke01,2018,BBWAA,422.0,317.0,0.0,N,Player,
zambrca01,2018,BBWAA,422.0,317.0,0.0,N,Player,
morrija02,2018,Veterans,,,,Y,Player,
trammal01,2018,Veterans,,,,Y,Player,
